,100009.SH,125898.SZ,100220.SH,125002.SZ,100087.SH,126301.SZ,125729.SZ,125629.SZ,100016.SH,100177.SH,125930.SZ,125630.SZ,100726.SH,100567.SH,100236.SH,100795.SH,100117.SH,125936.SZ,100096.SH,100196.SH,110001.SH,125959.SZ,125069.SZ,110418.SH,110037.SH,110317.SH,110874.SH,125932.SZ,125937.SZ,125822.SZ,125488.SZ,126002.SZ,110219.SH,110036.SH,110010.SH,110325.SH,110423.SH,110398.SH,125024.SZ,110488.SH,126001.SH,110232.SH,110021.SH,115001.SZ,126002.SH,128031.SZ,126003.SH,125717.SZ,126005.SH,110078.SH,125960.SZ,110026.SH,110567.SH,115002.SZ,110971.SH,126006.SH,110227.SH,126007.SH,125709.SZ,110598.SH,126008.SH,125572.SZ,126009.SH,126010.SH,115003.SZ,126012.SH,126011.SH,110368.SH,126013.SH,125528.SZ,110002.SH,126014.SH,126015.SH,126016.SH,126017.SH,110003.SH,126018.SH,126019.SH,110004.SH,110005.SH,110006.SH,125969.SZ,110007.SH,110008.SH,110009.SH,113001.SH,125731.SZ,126630.SZ,128233.SZ,113002.SH,126729.SZ,110011.SH,110012.SH,110013.SH,125887.SZ,110015.SH,110016.SH,125089.SZ,129031.SZ,110017.SH,110018.SH,110019.SH,113003.SH,110020.SH,110022.SH,127001.SZ,128001.SZ,110023.SH,128002.SZ,128003.SZ,110024.SH,127002.SZ,113005.SH,113006.SH,128004.SZ,128005.SZ,110025.SH,128006.SZ,110027.SH,110028.SH,128007.SZ,113007.SH,128008.SZ,110029.SH,113501.SH,128009.SZ,110030.SH,113008.SH,110031.SH,123001.SZ,110032.SH,110033.SH,110034.SH,128010.SZ,113009.SH,110035.SH,128011.SZ,113010.SH,128012.SZ,127003.SZ,128013.SZ,113011.SH,113012.SH,128014.SZ,127004.SZ,128015.SZ,113013.SH,128016.SZ,113014.SH,128017.SZ,113015.SH,128018.SZ,113016.SH,128019.SZ,113502.SH,110038.SH,110039.SH,128020.SZ,123002.SZ,110040.SH,128021.SZ,128022.SZ,128023.SZ,128024.SZ,128025.SZ,123003.SZ,128026.SZ,128027.SZ,113503.SH,123004.SZ,123005.SZ,123006.SZ,128028.SZ,128030.SZ,128029.SZ,110041.SH,110042.SH,128032.SZ,128033.SZ,113017.SH,123007.SZ,113018.SH,128034.SZ,110043.SH,123008.SZ,128035.SZ,113019.SH,113504.SH,113505.SH,123009.SZ,128036.SZ,127005.SZ,127006.SZ,128037.SZ,128038.SZ,113506.SH,113507.SH,113508.SH,113509.SH,128039.SZ,128040.SZ,113510.SH,113511.SH,110044.SH,127007.SZ,123010.SZ,113512.SH,113513.SH,110045.SH,128041.SZ,123011.SZ,113514.SH,123012.SZ,113515.SH,123013.SZ,123014.SZ,128042.SZ,113516.SH,128043.SZ,113517.SH,123015.SZ,128044.SZ,128045.SZ,113518.SH,128046.SZ,128047.SZ,123016.SZ,113519.SH,113520.SH,128048.SZ,127008.SZ,113521.SH,113020.SH,110046.SH,123017.SZ,110047.SH,113522.SH,128049.SZ,110048.SH,128050.SZ,113523.SH,113524.SH,128051.SZ,113525.SH,110049.SH,110050.SH,123018.SZ,128052.SZ,127009.SZ,127010.SZ,113526.SH,113527.SH,128053.SZ,128054.SZ,123019.SZ,128055.SZ,128056.SZ,110051.SH,113528.SH,123020.SZ,123021.SZ,113021.SH,128057.SZ,110052.SH,128058.SZ,127011.SZ,113529.SH,128059.SZ,113022.SH,110053.SH,110055.SH,110054.SH,123022.SZ,110056.SH,123023.SZ,123024.SZ,127012.SZ,128060.SZ,113530.SH,128061.SZ,113531.SH,123025.SZ,110057.SH,128062.SZ,113532.SH,113533.SH,128063.SZ,113024.SH,128064.SZ,113534.SH,113025.SH,127013.SZ,113026.SH,128065.SZ,110058.SH,128066.SZ,128067.SZ,113535.SH,113536.SH,128068.SZ,123026.SZ,113537.SH,123027.SZ,113027.SH,113028.SH,123028.SZ,128069.SZ,113538.SH,128070.SZ,113539.SH,113540.SH,113541.SH,113542.SH,128071.SZ,123029.SZ,113543.SH,123030.SZ,128072.SZ,128073.SZ,123031.SZ,113544.SH,128074.SZ,128075.SZ,123032.SZ,113545.SH,128076.SZ,128077.SZ,128079.SZ,128078.SZ,113546.SH,113547.SH,127014.SZ,113548.SH,110060.SH,110059.SH,123033.SZ,123034.SZ,110061.SH,123035.SZ,113549.SH,113550.SH,113551.SH,128080.SZ,128081.SZ,113552.SH,110062.SH,128082.SZ,124001.SZ,123036.SZ,128083.SZ,113553.SH,110063.SH,113029.SH,128084.SZ,113554.SH,128085.SZ,128086.SZ,128087.SZ,113555.SH,123037.SZ,113557.SH,110064.SH,113556.SH,113559.SH,110065.SH,113558.SH,113030.SH,128088.SZ,123038.SZ,128089.SZ,123039.SZ,128090.SZ,128092.SZ,124002.SZ,128091.SZ,113561.SH,113562.SH,123040.SZ,128093.SZ,127015.SZ,113031.SH,123041.SZ,124003.SZ,123042.SZ,113563.SH,128094.SZ,124004.SZ,128095.SZ,128096.SZ
2018-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1639,64.6933,86.1701,62.7664,3.0719,27.2692,13.2956,48.8255,26.1574,0,0,43.0016,137.0902,74.4425,132.1671,16.19,29.9137,3.5189,90.091,32.7349,39.0372,21.2341,62.4755,15.8115,41.3855,46.7933,23.1436,26.7119,53.9642,0.3415,-0.0512,75.0106,12.1724,34.1295,83.4563,20.7383,56.5772,12.2287,13.2446,91.0297,23.7686,15.7952,10.7793,40.0632,-8.2742,8.4598,41.8795,18.3477,7.6693,27.4773,20.4193,18.5845,68.3698,24.356,20.4493,25.2523,20.4598,10.1555,-3.3039,15.6163,25.3936,26.291,13.3661,1.1345,8.1801,35.1999,19.1646,18.3952,12.6447,19.9303,12.1319,23.425,10.8486,29.2469,26.2403,28.0543,5.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7333,64.6933,82.0236,58.2898,1.8001,26.5248,13.9367,44.8569,26.5141,0,0,41.4473,123.0779,75.6136,135.4067,16.4377,26.4779,1.5135,83.3877,32.7056,36.4913,23.751,58.8548,15.4697,39.6652,43.2144,21.6301,28.4324,50.4689,0.0174,-0.7334,72.1813,9.5801,33.3398,67.9082,18.5413,54.0404,11.9216,11.6947,83.7204,23.3898,11.0606,11.0512,40.0632,-5.635,6.7075,34.6401,18.132,5.5772,24.8746,14.0015,16.4848,65.9567,22.3297,17.067,22.9574,18.8784,9.2785,-1.865,14.2819,23.2762,23.8487,12.0687,-2.9202,7.9378,32.9496,17.5127,22.1125,11.9905,15.7979,10.5429,20.0565,8.6869,28.5714,24.3214,26.9058,7.8849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7435,64.6933,81.4728,59.3437,2.6416,24.911,13.8632,46.3156,28.0731,0,0,38.8333,130.8967,78.7163,134.9862,17.5475,21.2073,1.5689,90.2538,36.8271,38.9352,25.4104,60.8916,16.8343,41.1362,44.3011,24.9191,30.2769,39.4157,-0.2299,-0.2214,76.6545,11.089,33.4098,63.9561,20.5677,55.7101,15.3114,12.29,83.167,27.0647,10.7726,12.1838,40.0632,-5.9146,8.9435,32.9683,18.0627,7.9727,26.1192,15.8854,16.4712,64.8804,22.0852,17.6132,25.087,20.1399,9.0314,-3.5326,15.7475,24.3092,22.934,11.6079,-4.5952,7.883,33.7153,14.7225,31.3836,15.4733,13.6222,12.3466,21.5071,5.8292,29.4736,26.3798,31.0185,5.0792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6185,64.6933,76.5285,56.7621,2.1268,23.8227,12.6877,43.4944,27.7986,0,0,37.9853,129.7814,78.8678,137.2363,18.5832,18.8402,1.474,86.005,31.2908,37.557,33.9506,57.8249,17.9493,42.3408,43.8343,23.7121,29.8478,35.2556,-0.3605,-0.4742,68.9195,10.9939,31.3166,61.3964,18.3808,55.4424,17.3196,12.3218,79.3566,31.2403,10.3864,10.4474,40.0632,-1.056,6.4943,30.1757,18.1019,9.375,25.5272,14.298,14.4073,61.9304,19.4781,16.296,24.9004,18.6576,9.5304,-1.9124,14.449,22.1617,22.5539,11.0625,-6.1438,7.6604,32.2656,13.9418,27.853,14.5269,12.8742,12.0738,20.7868,7.195,25.9386,22.9861,29.3715,5.8101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0425,64.6933,77.0856,55.5278,2.1836,25.3305,14.9692,42.9487,31.1516,0,0,38.3578,129.9153,78.2213,136.5565,18.7736,18.1877,0.8336,85.5273,31.1966,37.591,34.2986,59.4553,20.098,36.2207,45.8004,22.9611,30.3228,38.8988,0.6663,-0.3647,69.5344,11.8025,32.4947,59.1089,19.1176,56.2812,16.7104,13.1265,74.0814,30.6654,11.6933,10.1055,40.0632,-0.0915,6.9312,31.0996,17.9685,7.8068,25.282,14.0677,13.3535,10.6528,19.5708,17.0105,24.5771,16.0009,8.2743,-1.5895,16.3993,23.519,21.5985,12.3604,-4.4608,8.0271,33.1939,11.6624,31.346,14.6378,14.8597,12.9981,21.7855,12.6932,25.5102,25,31.9347,12.3859,15.7454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.207,64.6933,79.2569,59.1527,3.8204,26.5335,15.7844,45.4662,36.334,0,0,41.2331,133.5963,79.5414,138.9552,19.2037,15.2269,3.6773,86.8971,31.4339,36.1936,35.4315,59.529,21.5174,37.992,47.1028,23.893,31.8204,39.7299,1.7454,-0.3338,69.9669,14.4348,33.0308,68.2659,17.465,58.4439,17.609,15.1789,74.2459,32.3075,8.3605,10.7775,40.0632,-0.4036,6.3004,29.7996,18.3111,8.8316,24.2424,16.3165,14.5282,13.6949,20.6099,18.7033,25.373,17.19,9.1077,-2.5547,16.4018,22.827,24.6452,13.1592,-2.5622,7.5605,33.2571,13.2608,33.5789,15.7414,15.7744,13.3534,16.0314,13.1052,26.5866,24.7276,32.3977,16.5916,18.1197,18.8305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7067,64.6933,71.7337,50.2478,1.9906,26.1437,14.8209,40.4737,33.4598,0,0,39.8344,126.8133,75.6032,134.627,19.6437,12.6608,1.5685,82.8692,21.8666,36.3031,37.8731,59.743,19.2447,36.5857,43.0146,20.316,27.9137,38.1869,1.6579,-0.4693,63.702,11.2051,26.4753,55.7739,16.2955,55.4371,18.5828,14.9683,61.1009,22.7777,7.9492,9.8888,40.0632,-0.4373,3.7311,28.4655,18.9067,9.542,23.0292,14.6572,14.822,10.6724,19.4525,14.9693,24.1927,15.3608,8.5423,-4.2213,13.37,22.5376,22.09,11.5631,-6.1178,6.7248,32.9789,13.132,30.7266,14.387,11.8543,12.8242,16.0015,10.8265,10.8238,20.0209,29.2237,14.1218,14.7841,16.5137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.5199,64.6933,71.4517,53.4232,2.869,27.4232,14.3085,44.6635,34.1584,0,0,41.8245,121.9467,77.0851,136.0854,23.0131,15.5556,1.3349,83.1865,24.3507,38.8748,43.0591,63.975,21.871,41.5753,44.997,20.8607,30.3938,42.1686,1.4363,-0.6219,67.3179,10.2816,27.73,57.0833,16.852,57.3598,19.5594,15.4993,64.0531,22.2143,7.1065,12.4998,40.0632,-0.3935,4.2324,31.2898,19.3474,8.5273,23.782,15.5432,14.9557,12.2566,19.3558,17.8722,25.9927,17.7805,9.4951,-6.602,15.5145,22.3993,24.6201,13.0912,-6.5052,8.5101,34.4627,15.0079,32.4255,15.3938,6.3056,13.4172,17.0164,12.4965,12.1341,22.854,27.0483,13.7204,16.9205,18.6915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8462,64.6933,65.6379,51.1365,3.0111,24.3094,15.1936,42.2545,36.5399,0,0,41.3456,117.9826,78.33,133.6066,23.1463,14.9598,-0.3552,81.2841,21.7484,38.4093,41.1679,64.3329,19.8925,41.7173,43.2571,19.7444,28.125,39.77,2.7666,-0.8879,67.5701,11.0168,24.2436,54.7281,15.472,53.8598,19.8693,14.769,62.3766,21.889,7.6645,9.4456,40.0632,-1.8195,2.5118,34.1127,19.3838,9.9265,23.5475,9.894,15.8012,9.651,17.9415,18.6437,26.1925,15.445,8.6088,-8.1745,17.0558,20.4215,27.2812,12.6637,-8.2474,8.625,33.3156,14.463,30.3131,14.1774,0.5534,12.7695,15.7889,10.8482,9.7791,18.53,22.6436,20.5595,14.4039,16.6476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3725,64.6933,72.4847,57.7187,6.7152,26.3465,18.6257,47.368,38.7533,0,0,42.1359,126.9634,81.2655,137.7778,23.2562,16.949,1.1224,84.8585,26.0694,40.7061,49.9752,65.1135,20.2533,45.8562,46.5121,19.2319,26.4009,38.9593,2.6535,-0.9361,75.5611,14.0035,25.0122,65.0488,16.7643,57.2279,18.6744,15.9244,63.321,24.8881,9.6337,12.3245,40.0632,-0.4874,6.1966,38.3244,19.6405,11.7952,24.9181,10.2542,17.0623,10.776,19.4885,21.2076,26.7279,15.6841,9.441,-6.874,20.8055,21.2036,28.0766,14.8387,-5.7469,10.7765,34.018,16.241,31.859,15.2223,-0.0332,15.1601,16.7465,14.8055,12.1659,20.9082,23.9869,22.9087,16.723,18.6915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.9631,64.6933,83.1518,61.8909,6.5422,29.5805,21.2649,53.0049,44.0055,0,0,44.7344,133.6533,84.1894,148.1913,22.0886,17.0528,4.1183,93.3201,28.8894,42.2154,46.824,67.3477,24.0199,49.7045,52.862,20.1139,32.1048,48.4951,7.9528,-0.6212,82.4474,14.8836,25.7554,66.2148,22.4762,57.1932,17.3505,14.8317,66.363,31.8659,10.4859,14.3366,40.0632,-0.4243,7.1363,39.2455,19.3799,14.0847,28.7272,13.4811,20.5381,15.0374,22.3784,21.677,29.7577,18.8612,12.2606,-5.8756,22.7878,24.8985,37.9033,20.4129,-3.977,11.711,36.473,18.7756,36.6332,17.3603,6.9322,19.9667,23.2358,20.153,15.4106,27.081,25.2212,30.4742,19.7573,20.9523,6.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
